dept_id,store_id,date,month,event_name_1,year,sales_sum,sell_price_avg
FOODS_3,CA_1,2014-10-08,10,,2014,1706,2.8645364
FOODS_2,CA_1,2011-08-15,8,,2011,419,3.93852525
FOODS_3,CA_1,2013-06-05,6,,2013,2114,2.83479132
FOODS_3,CA_1,2014-03-15,3,,2014,2867,2.82841196
FOODS_1,CA_1,2013-12-27,12,,2013,344,3.22758074
FOODS_1,CA_1,2015-07-20,7,,2015,334,3.31695397
FOODS_2,CA_1,2016-05-20,5,,2016,431,4.22771674
FOODS_3,CA_1,2013-09-26,9,,2013,1266,2.82479834
FOODS_1,CA_1,2012-09-17,9,,2012,217,3.36062207
FOODS_1,CA_1,2012-07-02,7,,2012,304,3.44100071
FOODS_1,CA_1,2011-06-17,6,Father's day,2011,232,3.07535216
FOODS_2,CA_1,2011-06-20,6,,2011,346,3.93460385
FOODS_3,CA_1,2015-05-11,5,,2015,2616,2.91954174
FOODS_1,CA_1,2014-03-02,3,,2014,330,3.23889583
FOODS_1,CA_1,2015-07-30,7,Eid al-Fitr,2015,402,3.3169235
FOODS_1,CA_1,2011-02-01,2,SuperBowl,2011,221,3.05517256
FOODS_2,CA_1,2011-12-19,12,,2011,338,4.04915093
FOODS_3,CA_1,2016-03-26,3,,2016,3193,2.9236734
FOODS_2,CA_1,2014-04-04,4,,2014,699,4.07945289
FOODS_2,CA_1,2013-03-29,3,,2013,377,4.13762533
FOODS_1,CA_1,2013-10-10,10,ColumbusDay,2013,404,3.27123568
FOODS_1,CA_1,2012-01-12,1,,2012,190,3.45552138
FOODS_3,CA_1,2014-06-27,6,,2014,2821,2.8554087
FOODS_2,CA_1,2016-03-20,3,,2016,538,4.25275902
FOODS_2,CA_1,2016-03-27,3,Easter,2016,434,4.22254502
FOODS_1,CA_1,2011-12-13,12,,2011,249,3.76099421
FOODS_1,CA_1,2011-09-18,9,,2011,149,3.39621265
FOODS_3,CA_1,2012-10-07,10,,2012,2599,2.87167948
FOODS_2,CA_1,2011-04-02,4,,2011,502,3.85712688
FOODS_1,CA_1,2014-04-30,4,,2014,388,3.23961217
FOODS_3,CA_1,2011-10-18,10,,2011,2380,2.82294576
FOODS_2,CA_1,2015-09-11,9,,2015,537,4.23535096
FOODS_1,CA_1,2013-10-04,10,,2013,310,3.24694551
FOODS_1,CA_1,2015-11-29,11,,2015,241,3.3154757
FOODS_3,CA_1,2015-09-23,9,,2015,954,2.92475362
FOODS_1,CA_1,2012-01-12,1,,2012,233,3.43363888
FOODS_1,CA_1,2015-11-22,11,,2015,302,3.31666248
FOODS_3,CA_1,2012-02-09,2,,2012,2757,2.79998855
FOODS_2,CA_1,2013-10-07,10,,2013,492,4.02022347
FOODS_1,CA_1,2015-04-11,4,,2015,262,3.33045772
FOODS_1,CA_1,2012-11-17,11,,2012,217,3.35140687
FOODS_3,CA_1,2011-05-23,5,,2011,1198,2.78427194
FOODS_3,CA_1,2012-10-19,10,,2012,2987,2.87272708
FOODS_3,CA_1,2011-11-18,11,,2011,1661,2.84372345
FOODS_2,CA_1,2015-01-17,1,,2015,386,4.19937569
FOODS_1,CA_1,2011-08-13,8,,2011,272,3.30458081
FOODS_2,CA_1,2012-09-25,9,,2012,309,4.17160378
FOODS_1,CA_1,2014-12-30,12,,2014,452,3.2968907
FOODS_1,CA_1,2011-04-10,4,,2011,330,2.99207394
FOODS_1,CA_1,2013-03-16,3,Purim End,2013,488,3.28136912
FOODS_2,CA_1,2011-09-22,9,,2011,361,3.97565819
FOODS_2,CA_1,2012-11-26,11,,2012,313,4.17008544
FOODS_1,CA_1,2012-07-30,7,,2012,284,3.35573121
FOODS_3,CA_1,2011-03-30,3,,2011,1480,2.77085628
FOODS_2,CA_1,2014-06-06,6,,2014,462,4.09416658
FOODS_2,CA_1,2012-09-02,9,LaborDay,2012,414,4.17239925
FOODS_1,CA_1,2013-12-03,12,,2013,263,3.22741993
FOODS_2,CA_1,2014-05-10,5,,2014,407,4.08522954
FOODS_1,CA_1,2015-03-17,3,StPatricksDay,2015,234,3.32888001
FOODS_2,CA_1,2011-11-15,11,,2011,583,4.00056245
FOODS_3,CA_1,2013-09-22,9,,2013,1905,2.82606266
FOODS_3,CA_1,2012-12-27,12,,2012,1831,2.8667095
FOODS_2,CA_1,2011-09-02,9,,2011,289,3.9806222
FOODS_2,CA_1,2011-05-15,5,OrthodoxEaster,2011,417,3.85885099
FOODS_2,CA_1,2012-02-13,2,LentStart,2012,360,4.10991196
FOODS_3,CA_1,2014-09-24,9,,2014,1804,2.86889049
FOODS_3,CA_1,2013-08-13,8,,2013,1835,2.8258102
FOODS_1,CA_1,2014-05-20,5,,2014,364,3.23840514
FOODS_2,CA_1,2015-01-08,1,,2015,477,4.2022832
FOODS_2,CA_1,2015-09-29,9,,2015,511,4.23487531
FOODS_1,CA_1,2014-02-18,2,LentStart,2014,365,3.23150541
FOODS_2,CA_1,2011-04-10,4,,2011,450,3.8268518
FOODS_3,CA_1,2014-02-17,2,,2014,2064,2.82147303
FOODS_3,CA_1,2014-01-28,1,,2014,1433,2.8241755
FOODS_2,CA_1,2012-10-03,10,,2012,428,4.16860465
FOODS_3,CA_1,2013-05-27,5,,2013,1638,2.82262271
FOODS_2,CA_1,2011-07-19,7,,2011,564,3.97053975
FOODS_1,CA_1,2016-04-11,4,Pesach End,2016,246,3.32994356
FOODS_1,CA_1,2011-03-07,3,,2011,169,2.97661283
FOODS_3,CA_1,2013-02-02,2,,2013,1920,2.86119549
FOODS_1,CA_1,2015-11-23,11,,2015,276,3.3158952
FOODS_2,CA_1,2014-12-24,12,Chanukah End,2014,610,4.19051368
FOODS_1,CA_1,2016-01-26,1,,2016,270,3.32961691
FOODS_1,CA_1,2012-10-06,10,ColumbusDay,2012,222,3.3704627
FOODS_2,CA_1,2013-11-12,11,,2013,614,4.16601681
FOODS_2,CA_1,2016-03-23,3,,2016,475,4.22559549
FOODS_2,CA_1,2016-05-01,5,,2016,717,4.22751279
FOODS_2,CA_1,2012-06-26,6,,2012,538,4.14591175
FOODS_1,CA_1,2011-12-08,12,,2011,192,3.70676387
FOODS_3,CA_1,2012-01-07,1,OrthodoxChristmas,2012,1527,2.82021862
FOODS_2,CA_1,2012-02-02,2,SuperBowl,2012,500,4.11131637
FOODS_1,CA_1,2012-03-29,3,,2012,270,3.39810163
FOODS_1,CA_1,2011-11-20,11,,2011,239,3.5968551
FOODS_1,CA_1,2014-01-26,1,,2014,312,3.22213531
FOODS_1,CA_1,2014-02-19,2,,2014,251,3.23309209
FOODS_1,CA_1,2012-09-23,9,,2012,351,3.35879467
FOODS_3,CA_1,2014-03-20,3,,2014,2878,2.82535822
FOODS_2,CA_1,2015-03-19,3,,2015,569,4.25387101
FOODS_1,CA_1,2012-05-31,5,Easter,2012,407,3.40515221
FOODS_1,CA_1,2013-01-08,1,,2013,293,3.3452871
FOODS_1,CA_1,2015-05-22,5,,2015,371,3.33849929
FOODS_1,CA_1,2013-06-21,6,Father's day,2013,317,3.23372101
FOODS_2,CA_1,2015-07-19,7,,2015,336,4.25449699
FOODS_3,CA_1,2012-12-26,12,,2012,1607,2.86632603
FOODS_3,CA_1,2013-10-29,10,,2013,2887,2.83255381
FOODS_1,CA_1,2012-06-11,6,,2012,222,3.40474098
FOODS_3,CA_1,2015-04-17,4,,2015,2053,2.90422339
FOODS_3,CA_1,2015-04-22,4,,2015,2621,2.90389685
FOODS_2,CA_1,2014-03-08,3,Easter,2014,625,4.18138204
FOODS_3,CA_1,2013-08-11,8,,2013,2285,2.83325231
FOODS_3,CA_1,2012-06-11,6,,2012,1875,2.85566763
FOODS_1,CA_1,2011-05-12,5,,2011,146,2.97097655
FOODS_1,CA_1,2016-05-20,5,,2016,418,3.33043969
FOODS_1,CA_1,2015-03-08,3,,2015,353,3.32915188
FOODS_2,CA_1,2013-10-24,10,,2013,410,4.17036168
FOODS_3,CA_1,2015-03-01,3,,2015,2798,2.88819127
FOODS_1,CA_1,2012-08-27,8,,2012,301,3.34017069
FOODS_3,CA_1,2012-01-08,1,,2012,1589,2.80759549
FOODS_1,CA_1,2015-07-28,7,,2015,344,3.31800219
FOODS_2,CA_1,2015-04-27,4,,2015,527,4.23578938
FOODS_3,CA_1,2012-11-24,11,Thanksgiving,2012,1303,2.86024496
FOODS_1,CA_1,2014-10-04,10,,2014,352,3.29214271
FOODS_3,CA_1,2014-08-29,8,,2014,2177,2.86626911
FOODS_1,CA_1,2012-02-18,2,PresidentsDay,2012,205,3.46504732
FOODS_3,CA_1,2015-07-04,7,IndependenceDay,2015,1851,2.9192358
FOODS_1,CA_1,2015-09-22,9,,2015,275,3.31569811
FOODS_1,CA_1,2014-11-10,11,,2014,324,3.30470643
FOODS_1,CA_1,2014-01-28,1,,2014,242,3.22273995
FOODS_1,CA_1,2014-02-17,2,,2014,248,3.22142126
FOODS_3,CA_1,2012-02-19,2,Mother's day,2012,1737,2.79795084
FOODS_2,CA_1,2014-11-08,11,,2014,509,4.20914063
FOODS_3,CA_1,2014-08-17,8,,2014,3400,2.86708192
FOODS_3,CA_1,2013-07-10,7,,2013,2729,2.84245612
FOODS_1,CA_1,2015-12-31,12,,2015,264,3.32005321
FOODS_2,CA_1,2016-05-17,5,,2016,373,4.22886381
FOODS_2,CA_1,2012-04-04,4,,2012,339,4.13447857
FOODS_3,CA_1,2012-10-19,10,,2012,1273,2.86805185
FOODS_1,CA_1,2011-07-03,7,,2011,304,3.07931839
FOODS_1,CA_1,2015-01-18,1,MartinLutherKingDay,2015,374,3.32202887
FOODS_1,CA_1,2012-11-13,11,Thanksgiving,2012,82,3.34810488
FOODS_3,CA_1,2012-09-05,9,,2012,3120,2.84872805
FOODS_3,CA_1,2013-11-08,11,,2013,1974,2.83504477
FOODS_2,CA_1,2014-05-28,5,,2014,370,4.08795203
FOODS_3,CA_1,2016-04-14,4,,2016,2757,2.92536483
FOODS_3,CA_1,2013-07-23,7,,2013,1548,2.80319113
FOODS_1,CA_1,2015-03-08,3,,2015,368,3.32894979
FOODS_2,CA_1,2014-02-09,2,,2014,315,4.16261133
FOODS_1,CA_1,2014-04-10,4,,2014,293,3.23957462
FOODS_1,CA_1,2011-06-26,6,,2011,221,3.08584131
FOODS_2,CA_1,2014-11-05,11,,2014,361,4.21537747
FOODS_1,CA_1,2015-04-02,4,,2015,309,3.33015534
FOODS_2,CA_1,2013-11-05,11,,2013,740,4.1729902
FOODS_3,CA_1,2015-07-11,7,,2015,2248,2.91971696
FOODS_3,CA_1,2012-10-02,10,,2012,2431,2.85304797
FOODS_1,CA_1,2011-02-04,2,,2011,230,2.97973807
FOODS_1,CA_1,2013-03-07,3,,2013,265,3.31554691
FOODS_1,CA_1,2011-05-27,5,,2011,173,2.98442207
FOODS_1,CA_1,2015-02-27,2,,2015,358,3.3206506
FOODS_1,CA_1,2013-02-13,2,LentStart,2013,239,3.27532306
FOODS_3,CA_1,2012-11-30,11,,2012,1808,2.85907915
FOODS_2,CA_1,2015-09-07,9,LaborDay,2015,540,4.2354758
FOODS_3,CA_1,2012-06-24,6,,2012,2923,2.85723764
FOODS_3,CA_1,2014-09-04,9,,2014,1777,2.83192926
FOODS_1,CA_1,2011-12-21,12,,2011,317,3.7392846
FOODS_3,CA_1,2012-01-08,1,,2012,1593,2.80290927
FOODS_1,CA_1,2011-02-23,2,,2011,169,3.01701555
FOODS_1,CA_1,2014-06-16,6,Ramadan starts,2014,476,3.22369206
FOODS_3,CA_1,2015-03-16,3,Purim End,2015,1667,2.90911067
FOODS_1,CA_1,2015-01-27,1,,2015,249,3.32039878
FOODS_3,CA_1,2011-10-31,10,Halloween,2011,1089,2.81961253
FOODS_3,CA_1,2011-06-12,6,Ramadan starts,2011,1362,2.80904521
FOODS_1,CA_1,2012-12-18,12,,2012,336,3.3521664
FOODS_3,CA_1,2011-09-14,9,,2011,2236,2.78507617
FOODS_3,CA_1,2015-12-24,12,Chanukah End,2015,1762,2.95406154
FOODS_1,CA_1,2015-02-19,2,,2015,340,3.32364458
FOODS_2,CA_1,2014-04-03,4,,2014,457,4.14004045
FOODS_1,CA_1,2014-12-21,12,,2014,330,3.31378323
FOODS_2,CA_1,2011-06-22,6,,2011,360,3.93610785
FOODS_2,CA_1,2013-11-16,11,,2013,354,4.15640584
FOODS_1,CA_1,2011-09-13,9,,2011,141,3.40371653
FOODS_3,CA_1,2012-10-23,10,,2012,1898,2.86887419
FOODS_2,CA_1,2013-05-08,5,,2013,661,4.16211627
FOODS_3,CA_1,2011-10-15,10,,2011,2422,2.81614643
FOODS_1,CA_1,2015-02-11,2,,2015,379,3.31974214
FOODS_1,CA_1,2014-10-24,10,,2014,503,3.29330639
FOODS_1,CA_1,2015-01-23,1,,2015,314,3.32422629
FOODS_3,CA_1,2011-11-27,11,,2011,1892,2.84429029
FOODS_1,CA_1,2012-06-22,6,,2012,263,3.40569495
FOODS_3,CA_1,2015-07-10,7,,2015,2844,2.92029552
FOODS_3,CA_1,2015-05-07,5,,2015,2110,2.91040633
FOODS_1,CA_1,2011-02-20,2,,2011,190,2.96351441
FOODS_1,CA_1,2014-10-31,10,Halloween,2014,346,3.28202636
FOODS_1,CA_1,2014-09-21,9,,2014,379,3.28203496
FOODS_2,CA_1,2014-06-19,6,,2014,365,4.08581148
FOODS_1,CA_1,2014-07-17,7,,2014,339,3.22427804
FOODS_3,CA_1,2016-04-30,4,,2016,1807,2.9255145
FOODS_1,CA_1,2014-02-21,2,PresidentsDay,2014,353,3.22117107
FOODS_1,CA_1,2014-03-24,3,,2014,256,3.24012346
FOODS_3,CA_1,2012-09-02,9,LaborDay,2012,2454,2.85411167
FOODS_1,CA_1,2011-05-06,5,,2011,162,2.98853155
FOODS_3,CA_1,2014-12-09,12,,2014,1781,2.87390416
FOODS_3,CA_1,2011-08-31,8,Eid al-Fitr,2011,2447,2.77091633
FOODS_1,CA_1,2011-08-08,8,,2011,172,3.34649948
FOODS_1,CA_1,2014-01-08,1,,2014,224,3.22193385
FOODS_3,CA_1,2016-05-06,5,,2016,1908,2.92388298
FOODS_1,CA_1,2015-01-17,1,,2015,363,3.32037581
FOODS_1,CA_1,2015-09-25,9,,2015,209,3.31587282
FOODS_3,CA_1,2014-02-03,2,,2014,1676,2.81553833
FOODS_1,CA_1,2014-02-09,2,,2014,281,3.23224151
FOODS_1,CA_1,2012-09-24,9,,2012,263,3.35342067
FOODS_1,CA_1,2013-05-25,5,,2013,212,3.22238292
FOODS_3,CA_1,2013-04-09,4,,2013,3526,2.8387493
FOODS_2,CA_1,2014-12-28,12,,2014,693,4.19423306
FOODS_1,CA_1,2014-03-01,3,,2014,293,3.24268666
FOODS_1,CA_1,2013-11-14,11,,2013,218,3.23129169
FOODS_1,CA_1,2015-07-26,7,,2015,296,3.31785564
FOODS_2,CA_1,2014-06-16,6,,2014,626,4.07647382
FOODS_3,CA_1,2013-11-26,11,,2013,2867,2.82891615
FOODS_2,CA_1,2016-05-18,5,,2016,473,4.22775566
FOODS_1,CA_1,2013-04-01,4,,2013,265,3.24422638
FOODS_2,CA_1,2015-12-14,12,Chanukah End,2015,401,4.23084018
FOODS_1,CA_1,2013-12-28,12,,2013,361,3.23710898
FOODS_1,CA_1,2011-07-26,7,,2011,241,3.15947792
FOODS_2,CA_1,2012-03-19,3,,2012,369,4.08831828
FOODS_3,CA_1,2013-03-02,3,,2013,2410,2.86111827
FOODS_2,CA_1,2011-06-03,6,,2011,428,3.86886633
FOODS_3,CA_1,2016-01-15,1,,2016,1832,2.95575114
FOODS_3,CA_1,2013-02-09,2,,2013,1979,2.86294412
FOODS_3,CA_1,2012-01-23,1,,2012,1479,2.81264167
FOODS_1,CA_1,2015-09-22,9,,2015,270,3.31457638
FOODS_2,CA_1,2014-04-27,4,,2014,337,4.14262939
FOODS_3,CA_1,2012-02-06,2,SuperBowl,2012,1619,2.80732283
FOODS_1,CA_1,2015-10-24,10,,2015,247,3.31584977
FOODS_2,CA_1,2014-03-17,3,StPatricksDay,2014,382,4.1867709
FOODS_2,CA_1,2011-05-20,5,,2011,284,3.82868844
FOODS_1,CA_1,2015-12-10,12,,2015,403,3.31865081
FOODS_3,CA_1,2012-11-26,11,,2012,1235,2.85887045
FOODS_1,CA_1,2012-12-09,12,,2012,481,3.34392683
FOODS_2,CA_1,2011-07-12,7,,2011,341,3.96946625
FOODS_3,CA_1,2012-10-17,10,,2012,3576,2.92768406
FOODS_1,CA_1,2013-07-27,7,,2013,475,3.22845211
FOODS_2,CA_1,2013-06-24,6,,2013,319,4.1595197
FOODS_1,CA_1,2011-06-20,6,Father's day,2011,329,3.04251931
FOODS_2,CA_1,2013-03-06,3,,2013,851,4.09640938
FOODS_3,CA_1,2015-03-23,3,,2015,2259,2.91750278
FOODS_2,CA_1,2015-09-29,9,,2015,385,4.23724053
FOODS_2,CA_1,2014-09-19,9,,2014,590,4.17344662
FOODS_2,CA_1,2015-08-16,8,,2015,432,4.23179523
FOODS_3,CA_1,2015-09-11,9,,2015,2905,2.92359052
FOODS_2,CA_1,2012-11-26,11,,2012,335,4.16996854
FOODS_1,CA_1,2014-03-18,3,,2014,370,3.23843112
FOODS_3,CA_1,2014-04-03,4,,2014,2822,2.83171753
FOODS_3,CA_1,2014-10-03,10,,2014,2269,2.86658928
FOODS_1,CA_1,2013-01-10,1,,2013,287,3.34560999
FOODS_3,CA_1,2013-08-10,8,,2013,3394,2.83380984
FOODS_1,CA_1,2016-03-07,3,,2016,501,3.32898457
FOODS_3,CA_1,2012-07-29,7,,2012,2814,2.84195686
FOODS_2,CA_1,2015-06-03,6,,2015,535,4.25254184
FOODS_2,CA_1,2016-05-10,5,,2016,457,4.2285638
FOODS_2,CA_1,2014-10-31,10,Halloween,2014,392,4.19751061
FOODS_1,CA_1,2013-04-22,4,,2013,330,3.2489647
FOODS_1,CA_1,2013-07-26,7,,2013,357,3.22718774
FOODS_1,CA_1,2015-04-04,4,,2015,424,3.33000922
FOODS_3,CA_1,2012-04-27,4,,2012,1724,2.8475843
FOODS_1,CA_1,2012-06-18,6,,2012,261,3.4059268
FOODS_3,CA_1,2014-09-14,9,,2014,1913,2.87076866
FOODS_3,CA_1,2014-04-07,4,,2014,2342,2.83112859
FOODS_1,CA_1,2011-12-26,12,,2011,174,3.78504438
FOODS_1,CA_1,2011-04-30,4,,2011,164,2.98918597
FOODS_3,CA_1,2015-11-19,11,,2015,1853,2.92786996
FOODS_2,CA_1,2015-01-16,1,MartinLutherKingDay,2015,392,4.20291046
FOODS_1,CA_1,2013-10-20,10,,2013,304,3.2389316
FOODS_3,CA_1,2013-11-05,11,,2013,2699,2.82830154
FOODS_1,CA_1,2014-05-19,5,,2014,234,3.24021654
FOODS_1,CA_1,2013-11-13,11,,2013,282,3.23519688
FOODS_1,CA_1,2011-02-16,2,,2011,146,2.9625533
FOODS_1,CA_1,2013-12-27,12,,2013,373,3.17749539
FOODS_1,CA_1,2013-09-18,9,,2013,245,3.24238372
FOODS_2,CA_1,2015-12-29,12,,2015,305,4.23982379
FOODS_2,CA_1,2013-03-26,3,,2013,352,4.13697576
FOODS_2,CA_1,2013-06-29,6,Ramadan starts,2013,463,4.15869414
FOODS_3,CA_1,2012-07-09,7,,2012,3673,2.85436494
FOODS_2,CA_1,2016-02-15,2,,2016,433,4.23321572
FOODS_2,CA_1,2013-02-24,2,,2013,416,4.11418883
FOODS_1,CA_1,2015-06-08,6,,2015,402,3.34024977
FOODS_1,CA_1,2016-03-08,3,,2016,411,3.32895171
FOODS_1,CA_1,2014-12-21,12,,2014,360,3.32722156
FOODS_1,CA_1,2012-09-01,9,,2012,220,3.3587977
FOODS_1,CA_1,2012-08-17,8,,2012,355,3.33969661
FOODS_2,CA_1,2015-11-05,11,,2015,500,4.23658529
FOODS_2,CA_1,2011-04-19,4,,2011,401,3.85043525
FOODS_2,CA_1,2015-05-03,5,,2015,481,4.23155044
FOODS_2,CA_1,2015-08-21,8,,2015,413,4.23166548
FOODS_1,CA_1,2014-09-06,9,,2014,280,3.28002161
FOODS_2,CA_1,2014-01-12,1,,2014,350,4.1482768
FOODS_2,CA_1,2015-03-22,3,,2015,623,4.25401159
FOODS_2,CA_1,2014-01-17,1,,2014,594,4.15249983
FOODS_2,CA_1,2011-11-15,11,,2011,381,4.00211038
FOODS_1,CA_1,2011-10-15,10,,2011,177,3.38476556
FOODS_2,CA_1,2012-02-27,2,,2012,403,4.09778607
FOODS_3,CA_1,2013-11-02,11,,2013,1630,2.82872771
FOODS_1,CA_1,2015-03-22,3,,2015,376,3.32888222
FOODS_3,CA_1,2011-05-11,5,,2011,1299,2.80420693
FOODS_3,CA_1,2012-04-01,4,,2012,1807,2.8562489
FOODS_2,CA_1,2012-06-11,6,,2012,483,4.13492227
FOODS_1,CA_1,2011-11-03,11,,2011,141,3.42853589
FOODS_1,CA_1,2014-07-28,7,,2014,358,3.22830447
FOODS_2,CA_1,2015-06-05,6,,2015,483,4.2300041
FOODS_3,CA_1,2015-12-10,12,,2015,1551,2.92845755
FOODS_2,CA_1,2013-03-10,3,,2013,435,4.13783239
FOODS_2,CA_1,2012-03-03,3,,2012,575,4.09401771
FOODS_2,CA_1,2016-01-31,1,,2016,357,4.24273099
FOODS_3,CA_1,2013-09-21,9,,2013,1801,2.82605645
FOODS_3,CA_1,2013-10-10,10,,2013,2293,2.83535101
FOODS_1,CA_1,2011-01-31,1,,2011,178,2.97141308
FOODS_1,CA_1,2014-09-17,9,,2014,494,3.27434086
FOODS_2,CA_1,2013-05-20,5,,2013,370,4.15436611
FOODS_2,CA_1,2014-01-04,1,,2014,569,4.15085215
FOODS_2,CA_1,2013-01-21,1,MartinLutherKingDay,2013,402,4.15527661
FOODS_3,CA_1,2015-10-07,10,,2015,2909,2.925592
FOODS_2,CA_1,2015-12-21,12,,2015,501,4.23129091
FOODS_1,CA_1,2011-03-24,3,,2011,234,2.95529811
FOODS_2,CA_1,2015-04-13,4,,2015,389,4.23221145
FOODS_3,CA_1,2012-03-31,3,,2012,1190,2.81120864
FOODS_3,CA_1,2015-03-19,3,,2015,1710,2.91529413
FOODS_1,CA_1,2011-02-09,2,,2011,161,3.07665737
FOODS_3,CA_1,2011-05-17,5,,2011,1139,2.79138883
FOODS_1,CA_1,2012-01-23,1,MartinLutherKingDay,2012,216,3.45964514
FOODS_2,CA_1,2011-05-25,5,,2011,342,3.80280807
FOODS_2,CA_1,2013-10-19,10,,2013,323,4.17121102
FOODS_2,CA_1,2013-01-15,1,,2013,433,4.07807326
FOODS_3,CA_1,2014-10-20,10,,2014,1826,2.86530007
FOODS_2,CA_1,2014-03-23,3,,2014,390,4.15296151
FOODS_3,CA_1,2012-08-05,8,,2012,1769,2.84824124
FOODS_1,CA_1,2016-03-02,3,,2016,411,3.32877999
FOODS_2,CA_1,2013-01-31,1,,2013,312,4.07542811
FOODS_1,CA_1,2012-12-16,12,,2012,337,3.35260199
FOODS_3,CA_1,2015-01-30,1,,2015,1928,2.87252829
FOODS_3,CA_1,2014-03-25,3,,2014,1820,2.82518171
FOODS_3,CA_1,2014-04-28,4,,2014,1562,2.82758083
FOODS_1,CA_1,2016-04-03,4,,2016,329,3.32997482
FOODS_2,CA_1,2013-07-03,7,,2013,514,4.15445742
FOODS_3,CA_1,2013-12-27,12,,2013,362,4.16072905
FOODS_3,CA_1,2012-02-17,2,LentWeek2,2012,1241,2.80483488
FOODS_2,CA_1,2014-06-26,6,,2014,349,4.08579614
FOODS_1,CA_1,2014-09-12,9,,2014,440,3.28402135
FOODS_2,CA_1,2011-06-25,6,,2011,403,3.938722
FOODS_3,CA_1,2012-03-15,3,,2012,1661,2.85179654
FOODS_3,CA_1,2015-09-14,9,,2015,2543,2.92371261
FOODS_2,CA_1,2012-07-12,7,,2012,490,4.15343338
FOODS_1,CA_1,2015-05-09,5,,2015,288,3.33076612
FOODS_3,CA_1,2014-06-09,6,,2014,2216,2.85236688
FOODS_3,CA_1,2011-03-26,3,,2011,1911,2.77987792
FOODS_2,CA_1,2011-03-23,3,,2011,312,3.84589824
FOODS_3,CA_1,2015-02-08,2,,2015,1490,2.8982792
FOODS_3,CA_1,2014-06-10,6,,2014,3281,2.85069469
FOODS_3,CA_1,2012-09-02,9,,2012,3236,2.85483919
FOODS_3,CA_1,2012-08-03,8,,2012,2627,2.84952953
FOODS_1,CA_1,2014-01-09,1,,2014,345,3.21914982
FOODS_3,CA_1,2015-05-25,5,MemorialDay,2015,1279,2.90790029
FOODS_3,CA_1,2016-01-25,1,,2016,1608,2.96074393
FOODS_3,CA_1,2015-12-07,12,,2015,1782,2.92779707
FOODS_2,CA_1,2012-11-22,11,,2012,673,4.16905573
