dept_id,store_id,date,month,event_name_1,year,sales_sum,sell_price_avg
FOODS_2,CA_4,2012-09-03,9,LaborDay,2012,593,4.16113497
FOODS_2,TX_2,2014-02-28,2,,2014,288,3.96187691
FOODS_2,CA_2,2015-07-08,7,,2015,337,4.14959814
FOODS_2,TX_1,2012-03-01,3,,2012,411,3.87297302
FOODS_2,CA_2,2015-03-01,3,,2015,282,4.11493628
FOODS_2,WI_1,2014-11-05,11,,2014,558,4.1922548
FOODS_2,TX_2,2011-02-28,2,,2011,321,3.58027681
FOODS_2,CA_4,2013-08-27,8,,2013,271,4.17435223
FOODS_2,CA_3,2012-03-22,3,,2012,475,4.05155592
FOODS_2,WI_2,2015-03-26,3,,2015,452,4.27203796
FOODS_2,CA_4,2014-09-24,9,,2014,295,4.20816936
FOODS_2,CA_1,2011-12-04,12,,2011,442,4.03049077
FOODS_2,CA_2,2013-04-21,4,,2013,97,3.73772007
FOODS_2,TX_3,2015-01-19,1,MartinLutherKingDay,2015,403,4.06543855
FOODS_2,TX_3,2014-03-21,3,,2014,455,3.88676853
FOODS_2,WI_2,2012-02-24,2,,2012,128,3.40113083
FOODS_2,CA_3,2011-10-24,10,,2011,594,3.96673262
FOODS_2,WI_2,2012-08-18,8,,2012,569,3.9961535
FOODS_2,WI_2,2012-01-31,1,,2012,132,3.590112
FOODS_2,TX_2,2014-02-25,2,,2014,481,3.90759324
FOODS_2,CA_2,2013-08-04,8,,2013,118,3.71997923
FOODS_2,CA_4,2015-07-06,7,,2015,289,4.24926005
FOODS_2,CA_3,2011-09-26,9,,2011,474,3.92254169
FOODS_2,WI_2,2015-03-19,3,,2015,372,4.2676781
FOODS_2,WI_2,2014-06-14,6,,2014,1034,4.08983277
FOODS_2,WI_2,2012-01-20,1,,2012,182,3.5392645
FOODS_2,CA_1,2015-08-12,8,,2015,440,4.23362784
FOODS_2,CA_2,2015-11-09,11,,2015,368,4.23157716
FOODS_2,TX_2,2015-01-17,1,MartinLutherKingDay,2015,359,4.09537026
FOODS_2,CA_1,2014-12-27,12,,2014,501,4.18650702
FOODS_2,WI_1,2015-03-13,3,,2015,615,4.26121907
FOODS_2,CA_1,2011-10-07,10,,2011,417,3.98636131
FOODS_2,WI_2,2013-03-10,3,,2013,738,4.1270279
FOODS_2,CA_4,2013-11-24,11,,2013,318,4.18635513
FOODS_2,TX_2,2012-05-17,5,,2012,373,3.9432074
FOODS_2,CA_3,2014-08-30,8,,2014,594,4.12171931
FOODS_2,WI_2,2015-02-02,2,,2015,1290,4.22778866
FOODS_2,TX_1,2014-10-05,10,,2014,394,4.03616896
FOODS_2,WI_3,2013-11-29,11,,2013,172,4.16909484
FOODS_2,CA_1,2016-03-10,3,,2016,920,4.22650089
FOODS_2,CA_3,2012-02-13,2,,2012,688,4.03658549
FOODS_2,WI_1,2014-10-09,10,,2014,449,4.16278301
FOODS_2,TX_3,2013-10-21,10,,2013,320,3.97370004
FOODS_2,CA_4,2014-09-30,9,,2014,364,4.16081051
FOODS_2,CA_4,2013-12-04,12,,2013,311,4.17145516
FOODS_2,TX_2,2013-08-21,8,,2013,335,4.01980933
FOODS_2,CA_1,2014-02-14,2,ValentinesDay,2014,537,4.16066337
FOODS_2,TX_3,2011-09-19,9,,2011,455,3.64244361
FOODS_2,TX_3,2013-09-24,9,,2013,390,3.97378428
FOODS_2,TX_3,2013-02-07,2,,2013,504,4.04406955
FOODS_2,WI_3,2015-06-04,6,,2015,400,4.25397668
FOODS_2,CA_4,2015-03-30,3,,2015,466,4.28624884
FOODS_2,TX_2,2011-07-30,7,,2011,453,3.71884137
FOODS_2,CA_4,2012-06-14,6,,2012,251,4.11881017
FOODS_2,TX_1,2012-08-02,8,,2012,312,3.94831096
FOODS_2,CA_3,2015-11-02,11,,2015,744,4.17581284
FOODS_2,CA_3,2011-11-25,11,,2011,451,3.96038095
FOODS_2,TX_3,2013-02-09,2,,2013,362,4.0296997
FOODS_2,TX_1,2013-01-07,1,OrthodoxChristmas,2013,556,3.96313357
FOODS_2,CA_3,2014-12-14,12,,2014,589,4.14194551
FOODS_2,CA_3,2012-11-09,11,,2012,769,4.00660236
FOODS_2,TX_3,2015-03-26,3,,2015,299,4.12747451
FOODS_2,WI_1,2012-08-19,8,Eid al-Fitr,2012,41,3.5935684
FOODS_2,WI_2,2011-03-07,3,,2011,179,3.61116239
FOODS_2,WI_2,2011-03-21,3,,2011,137,3.61025459
FOODS_2,WI_1,2011-12-24,12,Chanukah End,2011,1,3.62792474
FOODS_2,WI_2,2014-04-30,4,,2014,453,4.12301944
FOODS_2,TX_3,2011-02-06,2,SuperBowl,2011,576,3.65069311
FOODS_2,CA_1,2013-10-13,10,,2013,441,4.1662085
FOODS_2,CA_4,2012-01-29,1,,2012,391,4.08113537
FOODS_2,CA_2,2015-04-30,4,,2015,61,4.11447286
FOODS_2,TX_2,2015-01-19,1,,2015,333,4.11216184
FOODS_2,CA_2,2014-08-16,8,,2014,99,4.05010101
FOODS_2,TX_2,2015-03-14,3,,2015,347,4.13531233
FOODS_2,CA_3,2012-08-28,8,,2012,485,4.0466964
FOODS_2,WI_1,2015-02-06,2,,2015,383,4.19818359
FOODS_2,CA_4,2011-05-22,5,,2011,230,3.78096407
FOODS_2,CA_3,2015-11-02,11,,2015,780,4.18621177
FOODS_2,WI_2,2014-01-25,1,,2014,584,4.17412899
FOODS_2,CA_1,2012-06-22,6,,2012,289,4.14427554
FOODS_2,CA_2,2015-02-22,2,,2015,67,4.08053323
FOODS_2,CA_2,2013-01-17,1,,2013,227,3.91393183
FOODS_2,CA_4,2013-01-31,1,,2013,376,4.1631587
FOODS_2,WI_1,2012-03-15,3,,2012,39,3.65254467
FOODS_2,CA_2,2012-11-30,11,,2012,87,3.76603296
FOODS_2,WI_3,2015-10-28,10,,2015,377,4.22729323
FOODS_2,TX_3,2015-06-28,6,Father's day,2015,318,4.08335837
FOODS_2,WI_2,2012-07-26,7,,2012,55,3.60872423
FOODS_2,CA_1,2015-07-22,7,,2015,421,4.231835
FOODS_2,WI_2,2013-03-26,3,,2013,445,4.12584586
FOODS_2,TX_2,2014-11-08,11,,2014,360,4.00802545
FOODS_2,TX_3,2013-10-26,10,,2013,388,3.97687457
FOODS_2,WI_3,2011-11-23,11,Thanksgiving,2011,147,4.01154609
FOODS_2,CA_2,2013-09-28,9,,2013,145,3.72568803
FOODS_2,TX_3,2011-05-25,5,,2011,221,3.51328245
FOODS_2,TX_1,2015-07-06,7,,2015,354,4.14382943
FOODS_2,TX_1,2011-05-03,5,,2011,575,3.54233086
FOODS_2,CA_4,2015-07-29,7,,2015,337,4.23294948
FOODS_2,TX_2,2016-02-11,2,,2016,693,4.14616316
FOODS_2,CA_3,2015-07-25,7,,2015,856,4.20397014
FOODS_2,WI_2,2012-01-24,1,,2012,596,4.04522278
FOODS_2,TX_3,2013-01-04,1,,2013,339,3.9681527
FOODS_2,WI_3,2012-06-24,6,,2012,258,4.17476688
FOODS_2,WI_3,2013-12-07,12,,2013,537,4.15367726
FOODS_2,WI_2,2016-04-07,4,,2016,1199,4.21689207
FOODS_2,CA_4,2011-09-01,9,,2011,258,3.97295573
FOODS_2,TX_1,2015-10-05,10,,2015,342,4.1396144
FOODS_2,TX_1,2013-03-15,3,,2013,436,3.99379576
FOODS_2,WI_1,2014-07-16,7,,2014,483,4.14832507
FOODS_2,WI_3,2011-10-27,10,,2011,557,3.97802342
FOODS_2,WI_1,2014-08-08,8,,2014,732,4.16485684
FOODS_2,TX_3,2011-05-06,5,,2011,387,3.50682386
FOODS_2,CA_4,2014-04-10,4,,2014,285,4.10904258
FOODS_2,TX_1,2015-06-11,6,,2015,374,4.15230248
FOODS_2,WI_2,2011-10-20,10,,2011,145,3.54596945
FOODS_2,TX_1,2011-10-10,10,ColumbusDay,2011,598,3.66090686
FOODS_2,CA_1,2013-02-01,2,,2013,415,4.11279244
FOODS_2,CA_1,2014-06-27,6,,2014,587,4.15385467
FOODS_2,WI_2,2011-04-19,4,,2011,106,3.43521512
FOODS_2,TX_2,2016-01-06,1,,2016,478,4.14150421
FOODS_2,WI_3,2015-07-16,7,,2015,361,4.25495233
FOODS_2,CA_4,2012-02-16,2,,2012,261,4.06032161
FOODS_2,WI_1,2016-01-29,1,,2016,918,4.22781862
FOODS_2,TX_3,2013-12-21,12,,2013,366,3.96114917
FOODS_2,TX_1,2011-11-15,11,,2011,479,3.80336691
FOODS_2,CA_4,2013-10-24,10,,2013,222,4.18621415
FOODS_2,CA_4,2013-11-25,11,,2013,218,4.18086066
FOODS_2,WI_3,2012-04-26,4,,2012,219,4.10046062
FOODS_2,WI_1,2012-01-04,1,,2012,69,3.74873639
FOODS_2,WI_3,2011-08-16,8,,2011,596,3.89661034
FOODS_2,WI_2,2015-02-22,2,,2015,517,4.27428855
FOODS_2,CA_1,2012-09-20,9,,2012,539,4.17055832
FOODS_2,WI_2,2011-05-15,5,,2011,169,3.44850743
FOODS_2,TX_2,2012-01-25,1,,2012,350,3.87998077
FOODS_2,CA_4,2012-05-18,5,,2012,416,4.15596431
FOODS_2,CA_2,2012-06-13,6,,2012,123,3.77670402
FOODS_2,TX_3,2016-01-07,1,OrthodoxChristmas,2016,438,4.14079247
FOODS_2,TX_1,2014-01-03,1,,2014,413,4.06057645
FOODS_2,TX_3,2014-08-30,8,,2014,418,4.01064056
FOODS_2,WI_3,2014-06-01,6,,2014,346,4.19211926
FOODS_2,WI_1,2012-08-23,8,,2012,26,3.60320965
FOODS_2,WI_3,2013-08-17,8,,2013,320,4.15048248
FOODS_2,WI_3,2014-05-16,5,,2014,236,4.13951615
FOODS_2,CA_3,2014-03-17,3,StPatricksDay,2014,364,4.00064282
FOODS_2,TX_2,2013-09-25,9,,2013,294,4.02161666
FOODS_2,TX_3,2015-01-03,1,,2015,479,4.06263514
FOODS_2,WI_3,2014-05-26,5,,2014,233,4.13173005
FOODS_2,WI_1,2015-07-10,7,,2015,932,4.26265525
FOODS_2,WI_2,2015-07-30,7,,2015,439,4.24512964
FOODS_2,CA_4,2011-12-04,12,,2011,227,4.01033131
FOODS_2,TX_2,2012-01-22,1,,2012,372,3.86172853
FOODS_2,CA_4,2013-06-26,6,,2013,245,4.19154701
FOODS_2,TX_3,2011-03-23,3,,2011,464,3.53371897
FOODS_2,CA_1,2012-03-31,3,,2012,409,4.08714946
FOODS_2,TX_2,2014-11-27,11,Thanksgiving,2014,114,4.08419095
FOODS_2,WI_2,2015-06-19,6,,2015,733,4.25146927
FOODS_2,CA_4,2015-08-16,8,,2015,284,4.24167115
FOODS_2,WI_2,2011-06-21,6,NBAFinalsEnd,2011,196,3.52530809
FOODS_2,TX_3,2014-05-24,5,,2014,233,3.87477068
FOODS_2,WI_1,2014-12-23,12,,2014,285,4.1888769
FOODS_2,WI_1,2014-02-11,2,,2014,360,4.06986535
FOODS_2,TX_1,2012-03-05,3,,2012,385,3.90694108
FOODS_2,TX_2,2012-11-19,11,,2012,573,3.84343579
FOODS_2,WI_1,2015-01-26,1,,2015,404,4.21313334
FOODS_2,CA_1,2013-03-17,3,StPatricksDay,2013,282,4.13527106
FOODS_2,WI_3,2011-08-25,8,,2011,395,3.95702923
FOODS_2,CA_4,2012-06-05,6,,2012,233,4.17729272
FOODS_2,TX_2,2011-02-21,2,PresidentsDay,2011,279,3.70156196
FOODS_2,TX_1,2013-03-08,3,,2013,313,3.96869088
FOODS_2,TX_2,2012-01-21,1,,2012,451,3.80990944
FOODS_2,WI_1,2011-03-28,3,,2011,16,3.65386747
FOODS_2,WI_2,2011-05-03,5,,2011,190,3.41630301
FOODS_2,WI_2,2013-11-03,11,,2013,999,4.15387434
FOODS_2,CA_4,2014-08-25,8,,2014,365,4.15308318
FOODS_2,WI_1,2014-04-25,4,,2014,484,3.99284284
FOODS_2,TX_1,2013-10-11,10,,2013,251,4.03929346
FOODS_2,CA_1,2012-11-22,11,Thanksgiving,2012,144,4.16919763
FOODS_2,WI_3,2014-10-31,10,Halloween,2014,268,4.2178615
FOODS_2,CA_1,2016-03-20,3,Easter,2016,433,4.21885986
FOODS_2,TX_2,2015-12-15,12,,2015,553,4.14810902
FOODS_2,CA_1,2011-05-04,5,,2011,395,3.82793508
FOODS_2,WI_1,2012-08-24,8,,2012,38,3.59917085
FOODS_2,TX_2,2011-05-18,5,,2011,588,3.54534718
FOODS_2,CA_4,2013-08-31,8,,2013,305,4.18129628
FOODS_2,TX_3,2013-10-12,10,ColumbusDay,2013,411,3.9764213
FOODS_2,WI_1,2012-10-12,10,,2012,0,3.65236784
FOODS_2,WI_1,2015-04-24,4,,2015,483,4.25092001
FOODS_2,TX_3,2013-10-30,10,,2013,232,3.95096361
FOODS_2,CA_1,2013-09-13,9,,2013,687,4.15506637
FOODS_2,CA_4,2011-04-09,4,,2011,240,3.74931422
FOODS_2,CA_1,2013-04-12,4,OrthodoxEaster,2013,648,4.12590857
FOODS_2,TX_3,2016-01-15,1,,2016,490,4.14198909
FOODS_2,TX_1,2016-02-10,2,LentStart,2016,269,4.14213071
FOODS_2,CA_2,2012-06-12,6,NBAFinalsStart,2012,97,3.77152916
FOODS_2,CA_3,2011-12-30,12,,2011,489,4.03012323
FOODS_2,WI_2,2012-10-11,10,,2012,1175,4.00965076
FOODS_2,WI_3,2011-12-29,12,,2011,270,4.02367719
FOODS_2,CA_3,2012-03-06,3,,2012,973,4.05370882
FOODS_2,TX_1,2012-02-13,2,,2012,347,3.89363083
FOODS_2,CA_4,2014-10-30,10,,2014,273,4.2172351
FOODS_2,WI_3,2013-01-15,1,,2013,1198,4.06576556
FOODS_2,WI_2,2015-11-25,11,,2015,570,4.22675201
FOODS_2,WI_3,2013-12-04,12,,2013,304,4.1732858
FOODS_2,CA_1,2011-02-02,2,,2011,341,3.86017727
FOODS_2,WI_2,2012-03-12,3,,2012,42,3.62170824
FOODS_2,CA_4,2012-01-12,1,,2012,317,4.05865172
FOODS_2,TX_1,2014-06-07,6,,2014,433,3.89875772
FOODS_2,CA_3,2014-07-16,7,,2014,666,4.10221143
FOODS_2,CA_3,2011-03-25,3,,2011,736,3.80869792
FOODS_2,CA_1,2012-07-18,7,,2012,462,4.15285868
FOODS_2,CA_2,2015-08-09,8,,2015,293,4.10497748
FOODS_2,CA_3,2015-06-11,6,,2015,502,4.15355658
FOODS_2,WI_2,2014-01-24,1,,2014,349,4.18477177
FOODS_2,CA_3,2014-09-12,9,,2014,448,4.10297938
FOODS_2,TX_3,2016-02-26,2,,2016,300,4.14553543
FOODS_2,TX_2,2013-06-18,6,,2013,365,4.00734239
FOODS_2,WI_3,2013-10-14,10,ColumbusDay,2013,348,4.13269608
FOODS_2,CA_2,2015-09-23,9,,2015,566,4.11107377
FOODS_2,CA_3,2016-01-08,1,,2016,876,4.22921071
FOODS_2,CA_2,2015-04-25,4,,2015,47,4.11831289
FOODS_2,TX_3,2012-01-23,1,,2012,401,3.81582627
FOODS_2,WI_3,2011-06-30,6,,2011,313,3.85513278
FOODS_2,CA_2,2016-03-10,3,,2016,341,4.11488649
FOODS_2,CA_2,2013-01-20,1,MartinLutherKingDay,2013,88,3.70876002
FOODS_2,CA_4,2013-07-12,7,,2013,325,4.17571116
FOODS_2,CA_3,2012-06-25,6,,2012,486,4.03274838
FOODS_2,CA_2,2016-01-10,1,,2016,458,4.24531683
FOODS_2,TX_3,2011-12-30,12,,2011,383,3.81318731
FOODS_2,CA_4,2014-11-27,11,Thanksgiving,2014,149,4.22344613
FOODS_2,TX_1,2012-02-26,2,,2012,284,3.84011123
FOODS_2,CA_4,2013-11-03,11,,2013,461,4.18685102
FOODS_2,TX_1,2015-12-10,12,,2015,471,4.14011011
FOODS_2,WI_3,2013-10-25,10,,2013,223,4.17065017
FOODS_2,WI_2,2011-11-17,11,,2011,111,3.54317714
FOODS_2,WI_3,2016-01-15,1,,2016,758,4.22844779
FOODS_2,CA_1,2015-01-17,1,,2015,719,4.21346421
FOODS_2,WI_2,2015-03-02,3,,2015,984,4.2626534
FOODS_2,CA_3,2016-05-08,5,Mother's day,2016,761,4.21950911
FOODS_2,CA_2,2015-01-15,1,,2015,124,4.06175283
FOODS_2,CA_4,2015-07-16,7,Eid al-Fitr,2015,270,4.25382513
FOODS_2,CA_2,2016-05-21,5,,2016,324,4.24047131
FOODS_2,CA_4,2012-06-15,6,,2012,321,4.17601309
FOODS_2,TX_2,2015-12-14,12,Chanukah End,2015,484,4.14977728
FOODS_2,TX_2,2011-12-11,12,,2011,499,3.83942215
FOODS_2,CA_2,2011-10-28,10,,2011,151,3.79243023
FOODS_2,CA_2,2014-06-27,6,,2014,91,3.94334946
FOODS_2,CA_2,2012-01-18,1,MartinLutherKingDay,2012,105,3.86396068
FOODS_2,CA_1,2016-04-13,4,,2016,493,4.22899485
FOODS_2,TX_1,2016-05-15,5,,2016,534,4.14226834
FOODS_2,CA_1,2011-11-01,11,,2011,552,4.02259194
FOODS_2,CA_3,2012-02-25,2,,2012,652,4.04848297
FOODS_2,WI_3,2015-01-05,1,,2015,299,4.22478142
FOODS_2,CA_1,2012-08-03,8,,2012,698,4.09959112
FOODS_2,WI_3,2014-02-09,2,,2014,348,4.16083292
FOODS_2,WI_2,2015-07-27,7,,2015,324,4.28328461
FOODS_2,CA_3,2011-02-10,2,,2011,420,3.66455428
FOODS_2,TX_2,2012-06-09,6,,2012,402,3.97751968
FOODS_2,WI_2,2015-05-09,5,,2015,1732,4.25318121
FOODS_2,TX_3,2012-10-24,10,,2012,426,4.00280812
FOODS_2,CA_4,2015-12-28,12,,2015,282,4.23361628
FOODS_2,TX_2,2011-07-02,7,,2011,386,3.73133697
FOODS_2,TX_3,2015-11-11,11,VeteransDay,2015,374,4.13837266
FOODS_2,CA_4,2015-06-26,6,,2015,360,4.25354005
FOODS_2,WI_2,2015-09-05,9,,2015,1747,4.24749917
FOODS_2,WI_3,2011-03-17,3,StPatricksDay,2011,365,3.77405242
FOODS_2,CA_3,2014-12-28,12,,2014,602,4.11557124
FOODS_2,TX_3,2013-03-20,3,,2013,256,3.97407508
FOODS_2,WI_3,2013-05-28,5,,2013,260,4.19074303
FOODS_2,WI_1,2013-07-16,7,,2013,280,4.15310444
FOODS_2,CA_2,2011-04-13,4,,2011,120,3.51556799
FOODS_2,WI_1,2013-03-06,3,,2013,361,4.13507405
FOODS_2,CA_1,2013-05-17,5,,2013,568,4.16214192
FOODS_2,WI_3,2012-04-17,4,,2012,380,4.13535308
FOODS_2,WI_1,2015-03-02,3,,2015,479,4.25555663
FOODS_2,CA_3,2015-09-09,9,,2015,809,4.20900655
FOODS_2,WI_1,2011-03-23,3,,2011,57,3.66028033
FOODS_2,WI_3,2014-03-07,3,,2014,632,4.19207264
FOODS_2,WI_3,2016-02-04,2,,2016,420,4.23022251
FOODS_2,CA_4,2015-03-01,3,,2015,291,4.26673057
FOODS_2,TX_1,2013-02-28,2,,2013,360,3.97738054
FOODS_2,WI_3,2014-03-22,3,,2014,292,4.07891255
FOODS_2,WI_3,2015-05-08,5,Mother's day,2015,514,4.25661922
FOODS_2,CA_4,2011-11-22,11,Thanksgiving,2011,149,4.01051095
FOODS_2,TX_1,2014-04-24,4,,2014,230,3.9336203
FOODS_2,WI_2,2016-01-15,1,,2016,1019,4.22698502
FOODS_2,WI_2,2012-07-27,7,,2012,39,3.60634667
FOODS_2,CA_2,2012-02-10,2,,2012,141,3.85839893
FOODS_2,WI_1,2015-11-08,11,,2015,1158,4.238881
FOODS_2,CA_1,2013-08-12,8,,2013,543,4.16968308
FOODS_2,CA_3,2014-09-17,9,,2014,563,4.09600423
FOODS_2,WI_1,2012-02-03,2,,2012,51,3.7461095
FOODS_2,CA_1,2015-08-08,8,,2015,460,4.2315526
FOODS_2,CA_3,2013-10-13,10,,2013,626,4.16095386
FOODS_2,CA_1,2011-04-23,4,,2011,427,3.83207624
FOODS_2,CA_2,2011-12-28,12,Chanukah End,2011,88,3.7755282
